Satisfaction Score,Online Security,Contract,Senior Citizen,Number of Referrals,Dependents,Tenure in Months,Internet Service,Paperless Billing,Total Extra Data Charges,Payment Method,Referred a Friend,Streaming Music,Streaming Movies,Monthly Charge,Total Revenue,Device Protection Plan
4,1,0,0,0,0,11,1,0,0,0,0,0,0,76.4,1240.42,0
4,0,0,1,6,0,33,1,1,0,0,1,0,1,100.6,4725.55,0
5,0,1,0,0,0,47,0,0,0,1,0,0,0,20.55,2998.8,0
3,0,0,0,0,1,3,1,0,0,1,0,1,1,70.7,300.77,0
5,0,0,0,3,1,36,0,0,0,0,1,0,0,19.2,1443.42,0
4,0,0,0,3,1,7,0,0,0,1,1,0,0,20.45,191.63,0
4,0,2,0,2,0,65,0,0,0,1,1,0,0,19.9,2467.1499999999996,0
3,0,0,0,0,0,23,0,1,0,0,0,0,0,20.3,844.58,0
1,1,0,0,0,0,8,1,1,0,0,0,0,0,30.45,226.45,0
4,0,0,0,0,0,11,1,1,70,1,0,1,1,58.95,941.87,0
3,1,0,1,0,0,63,1,1,0,0,0,1,1,109.4,8676.38,1
4,0,2,0,0,1,45,1,0,0,0,0,1,1,99.7,5693.650000000001,1
1,1,0,0,1,0,1,1,1,0,0,1,1,1,95.0,107.03999999999999,0
4,0,1,0,5,1,62,1,1,0,0,1,1,1,110.8,7662.45,1
3,0,0,0,0,0,1,1,0,0,0,0,0,0,49.95,94.93,0
3,0,0,1,0,0,25,1,1,0,0,0,0,1,89.7,3073.2200000000003,0
3,0,2,0,1,1,65,1,1,0,1,1,1,1,110.8,10184.55,1
4,0,2,0,8,0,68,0,0,0,1,1,0,0,25.8,3075.66,0
3,0,2,0,0,0,60,0,0,0,1,0,0,0,20.6,3917.2,0
4,0,1,1,0,0,32,0,0,0,1,0,0,0,19.8,1416.18,0
5,0,2,0,0,0,6,0,0,0,1,0,0,0,19.65,291.39,0
1,0,0,0,0,0,16,0,1,0,1,0,0,0,19.7,434.24,0
1,1,0,1,0,0,15,1,1,150,1,0,0,1,96.3,1863.4,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,69.95,97.53,0
4,1,2,1,3,0,71,1,1,0,1,1,0,0,96.35,10105.369999999999,1
5,0,0,0,5,0,18,1,0,0,1,1,0,0,56.8,1097.69,0
3,0,1,0,9,0,1,0,0,0,2,1,0,0,18.8,62.370000000000005,0
1,0,0,1,0,0,1,1,1,0,2,0,0,0,25.7,25.7,0
3,0,1,0,1,0,60,1,0,0,0,1,1,0,90.95,7448.4,1
4,0,2,1,0,0,7,1,1,0,0,0,0,1,44.4,265.8,0
4,1,1,0,0,0,70,1,0,0,0,0,0,0,79.4,8571.1,1
5,0,1,1,2,0,20,1,1,0,0,1,1,1,91.0,2636.5,0
4,0,1,0,5,0,70,1,1,0,0,1,0,0,95.0,8782.0,1
3,1,2,0,0,1,66,1,0,0,0,0,0,0,65.7,6498.82,0
2,0,0,1,1,0,43,1,1,0,0,1,0,1,110.75,5312.259999999999,1
4,0,0,0,0,0,5,1,1,0,1,0,0,0,63.95,387.90000000000003,1
3,1,2,1,6,1,24,1,1,0,0,1,0,0,79.85,1955.19,0
2,0,0,0,0,0,1,1,0,10,0,0,0,0,79.55,121.68,0
5,0,0,0,0,0,26,1,1,0,1,0,0,0,84.3,3261.54,1
4,1,1,0,3,1,31,1,0,0,0,1,0,0,98.05,4213.29,1
5,0,1,0,2,1,70,1,1,0,0,1,1,1,106.5,7812.1,1
4,1,2,1,0,0,14,1,0,0,1,0,0,0,39.7,692.35,1
3,0,1,0,0,0,22,1,1,0,0,0,1,1,43.75,903.6,1
3,0,0,0,0,0,9,1,0,0,0,0,0,0,69.05,920.3299999999999,0
5,0,1,0,0,0,67,0,0,0,0,0,0,0,20.55,2861.91,0
2,0,0,0,1,0,1,1,1,0,1,1,0,0,45.85,60.75,0
3,0,0,0,8,0,25,1,0,110,0,1,0,0,54.1,1786.0,0
5,0,0,0,5,0,3,1,0,0,0,1,1,1,94.9,282.11,0
5,0,2,0,2,1,67,0,0,0,1,1,0,0,26.3,2663.08,0
4,0,1,0,0,0,29,0,1,0,1,0,0,0,19.8,1909.68,0
3,0,0,0,0,0,1,0,1,0,1,0,0,0,25.0,28.39,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,20.1,36.91,0
3,0,0,0,0,0,5,0,1,0,1,0,0,0,20.5,227.35,0
1,0,0,0,1,0,5,1,1,0,0,1,0,0,24.95,100.4,0
4,0,0,0,0,0,22,1,1,0,0,0,1,1,95.1,2407.9,0
2,0,0,1,0,0,1,1,1,0,0,0,0,0,70.15,118.12,0
4,1,2,0,7,0,72,1,0,0,0,1,0,0,99.9,8955.22,0
4,0,0,0,0,0,68,1,1,0,0,0,1,1,39.9,2796.35,1
4,0,2,1,0,0,28,1,0,0,0,0,0,0,64.45,2223.7599999999998,1
2,0,0,0,0,1,1,1,0,0,0,0,1,1,79.9,103.10000000000001,0
3,1,0,0,4,0,35,1,0,0,1,1,0,0,61.0,3005.95,1
2,0,0,0,0,0,1,1,1,0,0,0,0,0,80.25,113.17,0
3,1,0,0,2,0,16,1,0,0,0,1,1,0,90.7,1820.18,1
4,0,0,0,0,0,21,0,0,0,1,0,0,0,20.5,1093.54,0
4,0,2,0,6,1,9,0,0,0,1,1,0,0,19.75,355.82,0
4,0,0,0,0,0,18,1,0,0,1,0,0,0,55.2,1917.06,1
4,0,0,0,0,0,3,1,1,0,1,0,0,0,34.8,113.95,0
5,0,0,0,0,0,2,0,0,0,1,0,0,0,20.05,123.26,0
2,0,0,0,1,0,1,0,1,0,0,1,0,0,21.0,37.66,0
3,0,0,0,6,1,16,1,0,0,0,1,0,0,73.25,1836.23,0
5,1,0,0,1,0,13,1,1,0,0,1,0,0,76.2,1134.72,0
3,0,2,0,9,0,63,0,0,0,1,1,0,0,19.25,2332.59,0
4,0,1,0,1,1,19,1,1,0,0,1,1,1,89.35,2388.33,0
4,0,2,0,2,0,61,1,1,0,0,1,1,1,101.05,7038.139999999999,0
4,1,1,0,7,1,37,1,1,0,0,1,0,0,40.2,1525.35,1
4,0,2,1,0,0,3,1,0,0,0,0,0,0,73.85,336.35,1
3,0,1,0,1,0,28,1,0,0,0,1,0,0,92.9,3533.87,1
4,0,1,1,6,1,66,1,1,0,0,1,1,1,104.9,9490.53,1
5,0,0,0,0,0,2,1,1,0,1,0,0,0,50.3,129.99,0
5,0,2,1,0,1,33,1,1,0,0,0,0,1,105.35,3885.8,1
3,0,0,0,10,0,8,1,1,0,1,1,0,0,54.75,597.85,1
2,0,2,0,0,0,48,1,1,0,1,0,0,0,95.5,6045.77,1
3,1,2,0,6,0,63,1,1,0,1,1,1,1,89.4,8404.3,1
3,0,0,1,0,0,16,1,1,0,0,0,0,1,96.4,2047.76,0
2,0,0,0,2,0,63,1,1,0,0,1,1,1,103.4,9686.85,1
2,0,0,0,0,0,1,1,0,0,2,0,0,0,71.1,81.28999999999999,0
3,1,1,0,0,0,63,1,1,0,0,0,0,0,40.6,2588.95,0
3,0,1,0,0,0,19,1,1,0,1,0,1,1,44.85,893.55,0
5,1,2,0,8,0,72,1,1,0,0,1,1,1,80.8,8253.59,1
3,0,0,0,0,0,5,1,0,0,2,0,1,1,104.1,736.3499999999999,1
5,0,1,0,3,0,23,0,0,0,1,1,0,0,19.3,1317.42,0
3,0,0,0,1,0,1,1,1,0,0,1,0,0,69.8,80.88,0
4,1,1,1,0,0,56,1,0,0,0,0,0,1,110.5,8778.78,1
2,0,0,0,0,0,2,1,1,0,0,0,1,1,86.0,252.39,0
5,0,1,0,4,1,26,1,0,0,1,1,0,0,50.35,1405.92,1
3,0,1,1,3,0,66,1,1,0,1,1,1,1,108.1,7639.99,1
5,0,2,0,0,0,44,0,0,0,1,0,0,0,20.4,967.15,0
3,1,0,0,1,0,17,1,0,0,2,1,0,0,34.4,592.75,1
3,1,0,0,9,1,7,1,0,0,1,1,1,1,58.85,465.7,1
3,1,0,0,1,1,13,1,1,150,2,1,0,0,49.95,1123.29,0
1,1,0,1,0,0,40,1,1,80,0,0,1,1,55.8,2189.35,0
5,0,1,0,4,1,56,1,0,0,0,1,1,1,88.9,5694.32,0
3,0,0,0,0,0,2,1,1,0,0,0,0,0,45.4,102.57000000000001,0
4,0,1,1,7,0,66,1,1,0,0,1,0,1,107.35,7531.53,1
3,1,2,0,0,0,52,1,1,0,1,0,1,1,85.15,6126.89,0
3,0,0,0,0,0,31,1,1,0,0,0,0,0,81.15,3944.1000000000004,0
5,0,1,0,0,0,38,1,0,0,0,0,0,0,95.0,3755.7,1
4,0,1,0,0,1,67,1,1,0,0,0,1,1,106.6,8500.279999999999,0
1,0,1,0,1,0,41,1,1,0,0,1,1,1,102.6,6056.65,1
4,0,1,0,10,1,68,1,1,0,1,1,1,1,101.05,9124.66,0
3,0,1,0,6,1,35,1,0,0,1,1,0,0,40.9,1383.6,0
3,0,2,0,4,0,59,1,1,0,1,1,1,1,75.95,5030.870000000001,0
5,0,2,0,4,1,67,0,1,0,1,1,0,0,24.9,2848.06,0
3,0,0,0,0,0,44,1,1,0,1,0,0,0,50.15,2949.58,0
4,0,0,0,2,1,9,1,0,0,1,1,0,0,54.8,852.94,0
5,0,0,0,0,0,1,0,1,0,1,0,0,0,19.55,29.75,0
1,0,0,0,0,0,9,1,0,0,0,0,0,0,45.15,557.03,0
4,0,1,0,0,1,29,0,0,0,2,0,0,0,19.85,593.05,0
3,1,2,0,3,0,69,1,1,0,0,1,1,1,116.0,10840.73,1
3,0,1,1,0,0,50,0,0,0,0,0,0,0,25.2,2877.8,0
3,0,0,1,0,0,9,1,1,30,0,0,0,1,85.05,886.12,0
3,0,0,0,0,0,1,1,0,0,0,0,0,0,45.3,79.66999999999999,0
4,0,2,0,9,1,71,0,0,0,1,1,0,0,19.8,3053.3900000000003,0
1,0,0,0,0,0,3,1,0,0,1,0,1,0,75.0,312.57,0
3,0,0,0,0,0,1,1,1,0,2,0,0,0,44.45,92.76,0
5,0,0,0,0,0,19,1,0,0,1,0,0,0,89.95,1834.21,1
4,1,1,0,4,1,64,1,1,0,0,1,1,1,104.4,7614.400000000001,0
3,1,0,0,0,1,17,1,1,0,1,0,0,0,50.3,1622.17,0
4,1,0,0,3,0,7,1,0,0,1,1,0,0,34.2,256.6,0
3,1,1,0,0,0,42,1,1,0,0,0,1,1,99.0,4568.09,1
3,0,2,0,9,0,72,0,1,0,0,1,0,0,25.25,5405.92,0
5,0,0,0,1,0,15,1,1,0,0,1,0,0,51.1,1178.1,0
2,0,0,0,0,0,1,1,1,0,0,0,0,0,70.3,75.97,0
4,0,0,0,0,0,3,1,0,0,0,0,0,0,76.1,300.65000000000003,0
5,0,0,0,0,0,15,0,1,0,2,0,0,0,19.8,551.3499999999999,0
1,0,0,0,4,0,22,1,0,0,0,1,1,1,83.3,1934.1200000000001,0
4,1,2,1,0,0,57,1,0,0,1,0,1,1,101.3,7882.33,1
3,1,1,0,0,0,64,1,0,40,0,0,0,0,81.25,5958.91,1
3,0,1,0,1,0,54,1,1,0,1,1,1,1,70.15,5989.05,0
3,1,0,0,0,0,30,1,1,0,1,0,1,1,94.3,3929.5,0
5,0,2,0,7,1,63,1,0,0,0,1,0,0,39.35,2395.05,1
3,0,2,0,0,0,27,0,0,0,1,0,0,0,20.35,1605.3900000000003,0
2,0,0,0,0,0,2,1,1,0,0,0,1,1,94.2,279.58000000000004,0
3,0,0,1,8,0,41,1,1,40,0,1,1,1,94.55,5796.3099999999995,0
3,1,0,0,0,0,3,1,0,0,1,0,0,0,41.35,107.25,1
4,0,0,0,0,0,3,1,0,0,1,0,0,0,29.2,98.5,0
2,0,0,0,0,0,9,1,1,0,0,0,0,0,77.65,920.0699999999999,0
1,0,0,0,0,1,1,1,0,0,0,0,1,1,59.2,72.78,1
3,1,2,0,0,0,72,1,1,0,0,0,0,0,84.7,6795.71,0
1,1,0,0,1,0,17,1,1,0,0,1,1,1,104.2,1826.97,1
5,0,0,0,0,1,1,1,0,0,2,0,0,0,24.2,24.2,0
4,0,1,0,0,0,41,0,1,0,1,0,0,0,20.25,1089.23,0
4,0,0,0,0,0,2,0,1,0,2,0,0,0,20.0,127.44,0
4,0,1,0,0,0,41,1,0,140,2,0,1,1,65.0,4211.35,1
3,0,0,0,0,0,12,1,1,0,0,0,0,0,45.4,652.3399999999999,0
4,1,2,0,2,0,65,1,0,0,0,1,1,1,76.15,6332.25,1
5,0,1,0,0,0,57,1,1,0,1,0,0,0,54.65,3665.9399999999996,0
4,0,2,1,0,0,8,1,1,0,1,0,1,1,100.15,1227.4299999999998,0
4,0,1,1,0,0,49,1,1,0,0,0,0,1,89.85,6625.48,1
1,1,2,0,1,0,68,1,1,0,0,1,1,1,113.15,9465.56,1
5,0,0,0,10,0,41,1,1,0,0,1,0,0,80.25,5051.81,0
3,1,2,0,10,0,72,1,1,0,0,1,1,1,113.65,10270.75,1
3,0,0,0,1,0,9,1,1,10,0,1,0,0,79.35,956.28,1
5,0,2,0,8,1,66,1,0,0,0,1,1,1,79.85,7545.61,1
5,1,2,0,4,1,70,1,1,0,1,1,1,1,113.05,10196.55,1
4,0,1,0,1,0,66,1,0,0,0,1,1,1,95.3,7978.179999999999,1
2,0,0,1,2,0,13,1,1,90,0,1,0,0,70.15,1498.93,0
4,0,1,1,2,0,60,1,1,0,0,1,1,1,104.35,7675.22,1
3,0,0,0,0,0,1,1,1,0,1,0,0,0,69.95,82.99000000000001,0
2,0,0,0,0,0,26,1,1,50,0,0,1,1,88.8,3314.69,0
3,0,0,0,0,0,9,1,1,0,0,0,1,1,80.8,896.1600000000001,0
4,0,0,0,0,0,1,0,1,0,1,0,0,0,20.35,50.21,0
1,0,0,0,0,0,1,1,1,0,0,0,0,0,42.9,46.92,0
5,0,0,0,0,1,1,1,0,50,1,0,0,0,33.6,83.6,0
4,0,0,0,0,1,21,0,0,0,1,0,0,0,24.7,1123.6100000000001,0
4,0,2,1,3,0,70,1,1,0,0,1,0,1,104.45,10103.150000000001,0
4,1,2,0,8,1,2,1,0,0,2,1,0,0,59.5,215.6,0
4,0,1,0,0,0,33,1,1,0,0,0,0,0,39.1,1309.0,0
1,0,0,0,0,0,2,1,1,0,0,0,1,0,85.65,262.36,0
4,1,2,0,5,0,72,1,0,0,1,1,1,1,92.3,7698.379999999999,1
3,0,0,0,0,0,1,1,1,0,1,0,1,0,70.7,109.51,0
4,1,1,0,5,0,35,1,1,0,0,1,0,0,54.95,3392.3,0
3,0,0,0,0,0,4,1,1,0,0,0,1,1,55.9,309.3,0
4,0,2,0,0,1,72,0,1,0,1,0,0,0,19.75,2636.1400000000003,0
1,1,0,0,0,0,15,1,0,0,0,0,1,1,105.1,1918.6,1
4,0,2,0,7,0,72,0,0,0,1,1,0,0,25.0,4727.76,0
4,0,2,0,7,1,66,0,1,0,1,1,0,0,19.75,3425.48,0
3,0,2,0,4,1,72,0,0,0,0,1,0,0,24.45,3189.42,0
5,0,2,0,7,0,65,1,1,0,1,1,0,0,59.8,4473.15,0
5,0,2,0,9,0,56,1,0,0,1,1,0,0,59.5,5380.049999999999,1
4,0,2,0,0,0,65,0,1,0,0,0,0,0,25.1,3052.95,0
4,0,0,0,9,1,6,1,1,0,0,1,0,0,69.8,608.85,0
5,0,1,0,2,1,23,0,1,0,1,1,0,0,20.0,1002.3599999999999,0
3,1,0,0,0,0,52,1,1,0,0,0,0,0,49.75,4559.91,0
3,1,0,0,0,1,7,1,0,0,1,0,0,0,29.8,201.95,0
3,0,0,1,1,0,1,1,1,30,0,1,0,0,74.4,121.76,0
3,1,0,0,4,0,65,1,1,0,0,1,1,1,104.25,9490.95,1
4,0,1,0,4,1,72,1,1,0,1,1,1,1,103.2,9453.039999999999,1
1,0,0,1,0,0,5,1,1,20,1,0,0,0,84.85,572.3,1
4,1,2,0,9,0,69,1,1,0,0,1,1,1,112.55,8041.79,1
5,0,1,0,0,0,6,0,0,0,1,0,0,0,19.15,187.64,0
4,0,0,0,3,0,2,0,0,0,1,1,0,0,20.35,52.69,0
5,0,0,0,0,0,1,1,0,0,0,0,0,0,44.0,57.4,0
3,0,0,0,0,0,9,1,1,0,0,0,1,1,90.8,821.81,0
3,1,1,0,5,1,61,1,1,90,1,1,1,1,100.7,7222.51,1
4,1,2,0,0,0,3,1,0,0,1,0,1,1,71.1,321.73,0
3,1,2,0,0,0,72,1,1,0,0,0,1,1,105.5,9125.12,1
3,1,1,0,0,0,48,1,1,0,0,0,1,1,70.95,5777.68,0
3,0,0,0,0,0,11,1,0,0,0,0,0,0,75.25,1260.34,0
3,1,1,0,8,0,58,1,1,0,0,1,1,1,68.4,5537.67,0
3,1,0,0,1,1,52,1,1,0,0,1,0,0,84.05,5988.72,1
3,0,0,0,10,0,6,1,0,0,0,1,0,0,50.35,570.51,0
4,0,2,1,0,0,34,1,1,0,0,0,0,0,96.35,3674.07,0
1,1,0,0,1,1,22,1,0,80,1,1,0,0,61.15,2447.6099999999997,1
1,1,1,0,1,0,48,1,1,0,1,1,1,1,103.25,5342.83,0
4,1,1,0,1,0,35,1,1,0,0,1,0,0,62.15,3074.0,0
2,0,0,0,1,0,3,1,1,0,0,1,1,1,35.15,99.75,0
1,0,0,0,0,0,26,1,0,0,0,0,0,0,89.8,2497.54,1
3,1,0,0,0,1,14,1,1,0,2,0,0,0,86.0,1832.1299999999999,0
3,1,1,0,6,0,71,1,0,0,1,1,0,0,95.65,7227.57,0
4,0,0,0,6,0,49,1,1,50,1,1,1,0,52.15,4026.33,0
5,0,2,1,8,0,30,1,1,0,0,1,0,0,90.05,4059.7,0
3,0,0,0,0,0,1,1,0,0,0,0,0,0,71.35,111.75,0
3,0,2,0,1,1,72,0,0,0,0,1,0,0,20.35,2994.5600000000004,0
3,0,2,0,3,1,31,0,0,0,1,1,0,0,21.0,1001.5,0
3,0,0,0,0,0,5,0,0,0,1,0,0,0,20.25,148.95,0
3,1,0,0,1,0,52,1,1,0,0,1,1,1,39.9,2020.9,0
1,0,0,0,0,0,3,1,1,0,0,0,1,1,55.3,274.03,0
4,1,0,0,8,1,70,1,1,0,1,1,0,0,97.55,8935.650000000001,0
3,1,1,0,2,0,51,1,1,0,0,1,0,0,93.5,5694.12,1
1,0,0,1,0,0,3,1,1,0,0,0,0,0,81.35,261.36,0
3,1,2,0,2,0,71,1,1,0,0,1,1,1,82.55,7835.5599999999995,1
4,0,2,0,0,0,46,1,1,0,0,0,1,1,104.4,5173.76,1
5,0,0,0,0,0,3,0,1,0,1,0,0,0,20.75,116.27,0
3,0,0,1,0,0,4,1,1,0,0,0,0,1,88.85,423.89,1
1,1,0,0,3,0,12,1,0,0,0,1,0,0,80.85,1061.85,0
3,0,1,1,2,1,70,1,1,20,0,1,1,1,107.9,8153.85,1
1,0,0,1,1,0,1,1,1,0,0,1,0,0,24.8,24.8,0
3,0,0,0,9,1,3,1,1,0,1,1,0,0,58.7,203.01,0
3,1,2,0,1,0,72,1,1,0,1,1,1,1,115.55,8432.64,1
1,0,0,0,0,0,14,1,1,10,0,0,1,1,50.75,722.75,1
3,1,2,0,6,1,72,1,1,0,0,1,0,0,80.85,6397.05,1
5,0,1,0,0,0,17,1,0,0,0,0,0,0,86.75,2255.32,1
5,0,1,1,1,0,29,1,1,0,0,1,0,0,51.6,2533.85,0
5,0,1,0,2,1,46,1,0,50,0,1,1,1,90.95,4574.56,1
3,1,0,0,0,0,2,1,0,0,1,0,1,1,90.75,229.09,0
1,1,2,1,0,0,72,1,0,0,1,0,0,1,92.45,8295.69,1
4,0,0,0,1,1,25,1,0,10,0,1,0,0,60.35,2061.4,0
4,1,1,0,10,0,71,1,0,0,0,1,1,1,66.8,4689.15,1
1,0,0,0,0,0,13,1,1,0,0,0,1,1,84.6,1582.68,0
5,0,0,0,0,0,18,1,1,150,0,0,0,0,71.1,1447.43,0
3,0,0,0,0,0,1,1,1,0,0,0,0,0,34.7,34.7,0
4,0,2,0,7,1,51,0,1,0,1,1,0,0,24.95,2081.6,0
2,0,0,1,0,1,18,1,1,0,0,0,1,1,95.45,1910.88,0
5,0,0,0,4,0,3,0,1,0,1,1,0,0,19.9,169.82999999999998,0
4,0,0,0,0,0,1,0,0,0,0,0,0,0,18.85,26.650000000000002,0
4,1,2,0,6,0,60,1,1,0,0,1,1,1,97.2,7561.75,0
4,1,2,0,0,0,72,1,1,0,0,0,1,1,114.9,11979.34,1
4,0,1,0,0,0,50,0,0,0,0,0,0,0,19.75,2886.55,0
5,0,0,0,2,1,1,0,0,0,1,1,0,0,19.7,53.980000000000004,0
3,1,2,0,10,0,70,1,1,0,1,1,0,0,99.35,10304.5,1
3,1,1,0,5,0,24,1,1,0,0,1,0,0,58.35,2163.1400000000003,0
4,0,2,1,1,0,72,1,1,140,0,1,1,1,109.75,9421.78,1
4,1,0,0,9,0,54,1,0,0,0,1,1,1,109.55,8813.55,1
1,1,0,0,0,1,1,1,0,0,1,0,0,0,50.6,62.46,0
1,1,0,0,0,0,5,1,0,10,1,0,0,0,53.85,368.44,0
3,1,2,0,10,0,67,1,1,0,0,1,1,1,50.95,3521.7,0
3,1,0,0,2,0,55,1,1,0,0,1,0,0,89.8,5239.0,0
4,1,2,0,4,0,72,1,0,130,0,1,0,0,80.45,6316.160000000001,0
3,1,1,0,5,1,42,1,1,140,1,1,0,0,94.45,4331.34,0
2,0,1,0,0,0,32,1,0,0,0,0,0,0,84.05,4070.17,0
3,0,0,0,1,0,16,1,1,0,1,1,0,0,89.45,1937.93,1
3,0,0,0,9,1,38,1,1,0,1,1,1,1,101.15,4877.0599999999995,1
1,1,0,1,1,0,24,1,1,0,0,1,0,0,78.85,1821.45,0
3,1,2,0,5,0,67,1,0,0,1,1,1,1,67.85,4769.69,1
3,0,1,0,4,0,49,1,1,0,1,1,1,1,99.25,6583.37,1
5,0,2,1,0,0,5,1,0,0,1,0,0,0,45.4,214.75,1
3,0,1,0,8,0,71,1,1,0,0,1,1,1,113.15,9881.61,1
3,0,0,1,0,0,9,1,1,0,0,0,0,1,84.45,878.69,0
1,0,0,0,0,0,6,1,1,0,2,0,0,0,69.25,654.56,0
5,0,2,0,7,0,39,0,1,0,1,1,0,0,23.8,2056.64,0
3,1,2,0,0,0,8,1,1,0,2,0,1,1,44.55,343.45,0
4,0,0,0,0,0,7,1,0,0,0,0,0,0,64.3,668.8299999999999,1
5,0,0,0,0,0,7,0,1,0,1,0,0,0,19.4,232.98000000000002,0
5,1,0,0,5,1,53,1,0,0,0,1,1,1,85.7,6038.620000000001,1
4,0,0,0,0,0,26,1,0,0,0,0,0,0,49.15,2384.16,0
3,0,2,0,1,0,40,0,0,0,1,1,0,0,19.1,1989.3,0
3,1,1,0,8,0,41,1,1,0,0,1,1,0,60.3,2610.9300000000003,1
4,0,2,0,5,0,63,1,0,0,1,1,1,1,79.8,5668.46,1
3,1,2,0,4,1,59,1,1,150,0,1,1,1,86.75,7835.83,1
3,0,2,0,1,1,72,0,1,0,0,1,0,0,25.2,3819.2200000000003,0
5,0,1,0,0,0,40,1,1,0,1,0,1,1,105.95,5004.4,1
2,1,0,0,0,0,1,1,1,0,0,0,1,1,95.6,102.27,0
3,0,2,0,1,1,71,0,0,0,0,1,0,0,20.1,3592.73,0
2,0,0,0,0,0,4,1,1,0,2,0,0,0,24.25,96.05,0
1,1,0,0,0,0,1,1,1,0,0,0,0,0,53.95,85.11,0
4,1,1,0,0,0,32,1,0,0,1,0,0,0,30.15,927.65,0
2,0,0,0,0,0,29,1,1,0,0,0,0,0,30.6,856.35,0
4,1,0,0,1,1,70,1,1,0,0,1,1,1,106.05,10373.65,0
4,0,2,1,1,0,2,1,1,0,0,1,0,0,74.2,154.68,1
3,0,0,0,0,0,9,1,1,0,0,0,0,0,43.75,766.37,0
3,1,1,0,1,0,45,1,0,0,2,1,1,1,113.3,6541.55,1
3,0,0,0,1,0,19,1,0,0,0,1,1,1,103.3,2545.46,1
1,0,0,0,0,0,11,1,0,0,0,0,0,0,90.15,1233.91,0
5,0,0,0,0,0,43,1,1,0,1,0,0,0,75.35,4006.78,0
1,0,0,1,1,0,16,1,1,0,0,1,0,0,71.8,1902.1999999999998,0
4,0,2,0,2,1,71,0,0,0,0,1,0,0,19.85,2521.99,0
1,0,0,0,0,0,10,1,1,0,0,0,0,0,70.0,1012.8,0
4,0,0,0,2,1,34,1,1,0,0,1,0,0,44.85,1442.6,1
3,1,1,0,0,1,53,1,0,0,0,0,1,1,95.95,6825.12,1
4,1,1,0,1,0,48,1,1,100,0,1,0,0,60.6,5231.8099999999995,0
4,0,0,0,0,0,10,0,1,0,1,0,0,0,19.85,212.85000000000002,0
4,0,0,0,0,0,47,1,1,0,0,0,1,1,106.35,5532.4800000000005,1
3,0,1,1,0,0,7,1,1,10,0,0,0,0,84.35,774.51,1
2,0,1,0,2,0,56,1,0,100,1,1,1,1,100.3,7178.849999999999,0
3,0,0,1,1,0,40,1,1,0,0,1,0,0,39.3,1637.4,0
1,0,1,1,1,0,65,1,1,0,0,1,0,1,106.25,8194.65,1
1,0,0,0,0,0,4,1,1,0,0,0,1,1,79.15,464.89,0
3,0,0,0,6,1,33,1,0,0,1,1,1,0,88.6,3252.0299999999997,1
3,0,1,0,1,0,5,0,0,0,1,1,0,0,20.1,111.1,0
3,0,2,0,0,0,47,0,0,0,1,0,0,0,20.15,1210.23,0
3,1,0,0,0,0,2,1,0,10,0,0,1,1,100.2,253.62,0
2,0,0,0,0,0,1,1,0,0,0,0,0,0,24.6,24.6,0
3,0,1,1,7,0,69,1,1,0,1,1,0,0,29.8,2134.3,1
5,0,1,1,6,1,35,1,1,0,0,1,1,1,76.05,3243.85,0
3,0,0,0,0,1,1,1,1,0,0,0,1,1,89.35,94.71,0
3,0,0,0,0,0,1,1,1,0,0,0,1,1,80.8,122.57,0
1,0,0,1,2,0,8,1,1,0,1,1,0,0,80.45,799.37,0
5,0,2,0,1,1,10,0,0,0,1,1,0,0,20.15,407.0,0
1,1,0,0,0,0,10,1,0,0,0,0,1,1,98.55,1284.25,0
2,0,0,0,0,0,9,1,1,0,0,0,0,0,44.2,780.6300000000001,0
4,0,0,0,1,1,8,1,0,0,0,1,0,0,55.75,546.08,0
3,0,0,0,0,0,52,1,1,0,1,0,1,1,102.7,7443.780000000001,0
3,0,0,0,1,1,8,1,1,0,0,1,1,1,68.55,803.87,0
3,0,0,0,0,0,3,1,1,0,0,0,1,1,101.55,363.93,1
3,1,1,0,0,0,61,1,1,0,0,0,1,1,118.6,9731.279999999999,1
2,0,0,0,1,0,49,1,1,0,0,1,1,1,99.05,5843.030000000001,0
4,0,2,0,4,1,72,0,1,0,0,1,0,0,24.05,5186.030000000001,0
3,1,0,0,0,0,38,1,0,90,0,0,0,0,69.95,3811.55,1
4,0,0,0,0,1,14,1,0,0,0,0,0,0,70.2,1368.5,0
4,0,0,0,0,0,1,1,0,0,0,0,0,0,25.25,25.25,0
3,0,1,0,0,0,25,0,0,0,0,0,0,0,25.3,815.6,0
4,0,0,0,0,0,2,0,0,0,0,0,0,0,19.9,111.19999999999999,0
4,0,2,0,1,0,72,1,1,0,0,1,1,1,110.45,11311.06,1
5,0,2,0,1,1,6,0,1,0,1,1,0,0,20.4,355.76,0
4,1,2,0,10,1,50,1,1,0,1,1,0,0,70.5,5711.15,0
5,1,2,0,0,1,41,1,1,0,0,0,1,1,111.15,5760.929999999999,1
4,0,0,0,0,0,4,1,0,0,0,0,0,0,30.5,118.4,0
3,0,1,0,0,0,13,0,1,0,0,0,0,0,19.95,349.09000000000003,0
3,1,2,0,3,1,68,1,0,0,0,1,1,1,95.1,7315.12,0
4,1,2,0,5,0,72,1,0,0,1,1,1,1,114.45,8827.929999999998,1
3,1,0,0,0,0,16,1,1,0,0,0,0,0,38.9,664.4,0
